"","Year","Gender_Female","Type_code","Total"
"4589",2003,1,"Causes",1
"4590",2003,1,"Causes",2
"4591",2003,1,"Causes",1
"4592",2003,1,"Causes",6
"4593",2003,1,"Causes",2
"4594",2003,1,"Causes",5
"4595",2003,1,"Causes",4
"4596",2003,1,"Causes",1
"4597",2003,1,"Causes",1
"4598",2003,1,"Causes",7
"4599",2003,1,"Causes",2
"4600",2003,1,"Causes",1
"4601",2003,1,"Causes",2
"4602",2003,1,"Causes",1
"4603",2004,1,"Causes",2
"4604",2004,1,"Causes",1
"4605",2004,1,"Causes",1
"4606",2004,1,"Causes",1
"4607",2004,1,"Causes",6
"4608",2004,1,"Causes",1
"4609",2004,1,"Causes",6
"4610",2004,1,"Causes",3
"4611",2004,1,"Causes",1
"4612",2004,1,"Causes",1
"4613",2004,1,"Causes",14
"4614",2004,1,"Causes",4
"4615",2004,1,"Causes",10
"4616",2004,1,"Causes",1
"4617",2004,1,"Causes",10
"4618",2004,1,"Causes",3
"4619",2004,1,"Causes",9
"4620",2004,1,"Causes",4
"4621",2004,1,"Causes",1
"4622",2004,1,"Causes",1
"4623",2004,1,"Causes",2
"4624",2004,1,"Causes",3
"4625",2004,1,"Causes",2
"4626",2004,1,"Causes",2
"4627",2004,1,"Causes",3
"4628",2004,1,"Causes",2
"4629",2004,1,"Causes",2
"4630",2004,1,"Causes",1
"4631",2004,1,"Causes",2
"4632",2004,1,"Causes",2
"4633",2004,1,"Causes",1
"4634",2005,1,"Causes",1
"4635",2005,1,"Causes",1
"4636",2005,1,"Causes",5
"4637",2005,1,"Causes",5
"4638",2005,1,"Causes",1
"4639",2005,1,"Causes",2
"4640",2005,1,"Causes",13
"4641",2005,1,"Causes",2
"4642",2005,1,"Causes",5
"4643",2005,1,"Causes",1
"4644",2005,1,"Causes",1
"4645",2005,1,"Causes",7
"4646",2005,1,"Causes",3
"4647",2005,1,"Causes",2
"4648",2005,1,"Causes",3
"4649",2005,1,"Causes",1
"4650",2005,1,"Causes",1
"4651",2005,1,"Causes",2
"4652",2005,1,"Causes",3
"4653",2005,1,"Causes",2
"4654",2005,1,"Causes",9
"4655",2005,1,"Causes",3
"4656",2005,1,"Causes",1
"4657",2005,1,"Causes",1
"4658",2005,1,"Causes",3
"4659",2005,1,"Causes",2
"4660",2005,1,"Causes",3
"4661",2005,1,"Causes",2
"4662",2006,1,"Causes",1
"4663",2006,1,"Causes",3
"4664",2006,1,"Causes",1
"4665",2006,1,"Causes",1
"4666",2006,1,"Causes",4
"4667",2006,1,"Causes",5
"4668",2006,1,"Causes",1
"4669",2006,1,"Causes",2
"4670",2006,1,"Causes",1
"4671",2006,1,"Causes",10
"4672",2006,1,"Causes",11
"4673",2006,1,"Causes",1
"4674",2006,1,"Causes",2
"4675",2006,1,"Causes",2
"4676",2006,1,"Causes",1
"4677",2006,1,"Causes",1
"4678",2006,1,"Causes",5
"4679",2006,1,"Causes",1
"4680",2006,1,"Causes",7
"4681",2006,1,"Causes",7
"4682",2006,1,"Causes",1
"4683",2006,1,"Causes",1
"4684",2006,1,"Causes",1
"4685",2006,1,"Causes",1
"4686",2006,1,"Causes",6
"4687",2006,1,"Causes",2
"4688",2006,1,"Causes",1
"4689",2006,1,"Causes",1
"4690",2006,1,"Causes",4
"4691",2006,1,"Causes",4
"4692",2006,1,"Causes",1
"4693",2006,1,"Causes",2
"4694",2007,1,"Causes",1
"4695",2007,1,"Causes",1
"4696",2007,1,"Causes",6
"4697",2007,1,"Causes",1
"4698",2007,1,"Causes",1
"4699",2007,1,"Causes",1
"4700",2007,1,"Causes",5
"4701",2007,1,"Causes",2
"4702",2007,1,"Causes",3
"4703",2007,1,"Causes",1
"4704",2007,1,"Causes",8
"4705",2007,1,"Causes",17
"4706",2007,1,"Causes",2
"4707",2007,1,"Causes",1
"4708",2007,1,"Causes",1
"4709",2007,1,"Causes",2
"4710",2007,1,"Causes",3
"4711",2007,1,"Causes",1
"4712",2007,1,"Causes",1
"4713",2007,1,"Causes",4
"4714",2007,1,"Causes",5
"4715",2007,1,"Causes",5
"4716",2007,1,"Causes",1
"4717",2007,1,"Causes",1
"4718",2007,1,"Causes",1
"4719",2007,1,"Causes",2
"4720",2007,1,"Causes",3
"4721",2007,1,"Causes",5
"4722",2007,1,"Causes",3
"4723",2007,1,"Causes",1
"4724",2007,1,"Causes",2
"4725",2007,1,"Causes",1
"4726",2008,1,"Causes",1
"4727",2008,1,"Causes",1
"4728",2008,1,"Causes",1
"4729",2008,1,"Causes",1
"4730",2008,1,"Causes",6
"4731",2008,1,"Causes",18
"4732",2008,1,"Causes",7
"4733",2008,1,"Causes",5
"4734",2008,1,"Causes",2
"4735",2008,1,"Causes",13
"4736",2008,1,"Causes",1
"4737",2008,1,"Causes",1
"4738",2008,1,"Causes",3
"4739",2008,1,"Causes",6
"4740",2008,1,"Causes",1
"4741",2008,1,"Causes",1
"4742",2008,1,"Causes",9
"4743",2008,1,"Causes",4
"4744",2008,1,"Causes",1
"4745",2008,1,"Causes",1
"4746",2008,1,"Causes",1
"4747",2008,1,"Causes",2
"4748",2008,1,"Causes",1
"4749",2008,1,"Causes",2
"4750",2008,1,"Causes",3
"4751",2008,1,"Causes",1
"4752",2008,1,"Causes",2
"4753",2008,1,"Causes",2
"4754",2008,1,"Causes",2
"4755",2008,1,"Causes",3
"4756",2008,1,"Causes",2
"4757",2009,1,"Causes",2
"4758",2009,1,"Causes",3
"4759",2009,1,"Causes",4
"4760",2009,1,"Causes",1
"4761",2009,1,"Causes",2
"4762",2009,1,"Causes",12
"4763",2009,1,"Causes",5
"4764",2009,1,"Causes",18
"4765",2009,1,"Causes",2
"4766",2009,1,"Causes",1
"4767",2009,1,"Causes",7
"4768",2009,1,"Causes",2
"4769",2009,1,"Causes",8
"4770",2009,1,"Causes",4
"4771",2009,1,"Causes",1
"4772",2009,1,"Causes",1
"4773",2009,1,"Causes",8
"4774",2009,1,"Causes",2
"4775",2009,1,"Causes",3
"4776",2009,1,"Causes",1
"4777",2009,1,"Causes",2
"4778",2009,1,"Causes",4
"4779",2009,1,"Causes",1
"4780",2010,1,"Causes",1
"4781",2010,1,"Causes",2
"4782",2010,1,"Causes",7
"4783",2010,1,"Causes",1
"4784",2010,1,"Causes",6
"4785",2010,1,"Causes",3
"4786",2010,1,"Causes",1
"4787",2010,1,"Causes",12
"4788",2010,1,"Causes",7
"4789",2010,1,"Causes",9
"4790",2010,1,"Causes",2
"4791",2010,1,"Causes",5
"4792",2010,1,"Causes",1
"4793",2010,1,"Causes",2
"4794",2010,1,"Causes",2
"4795",2010,1,"Causes",1
"4796",2010,1,"Causes",4
"4797",2010,1,"Causes",1
"4798",2010,1,"Causes",1
"4799",2010,1,"Causes",2
"4800",2010,1,"Causes",4
"4801",2010,1,"Causes",3
"4802",2010,1,"Causes",1
"4803",2010,1,"Causes",5
"4804",2010,1,"Causes",3
"4805",2011,1,"Causes",1
"4806",2011,1,"Causes",1
"4807",2011,1,"Causes",1
"4808",2011,1,"Causes",5
"4809",2011,1,"Causes",1
"4810",2011,1,"Causes",4
"4811",2011,1,"Causes",7
"4812",2011,1,"Causes",5
"4813",2011,1,"Causes",17
"4814",2011,1,"Causes",3
"4815",2011,1,"Causes",9
"4816",2011,1,"Causes",2
"4817",2011,1,"Causes",9
"4818",2011,1,"Causes",3
"4819",2011,1,"Causes",1
"4820",2011,1,"Causes",9
"4821",2011,1,"Causes",1
"4822",2011,1,"Causes",3
"4823",2011,1,"Causes",2
"4824",2011,1,"Causes",3
"4825",2011,1,"Causes",1
"4826",2011,1,"Causes",1
"4827",2011,1,"Causes",1
"4828",2011,1,"Causes",1
"4829",2011,1,"Causes",1
"4830",2011,1,"Causes",1
"4831",2011,1,"Causes",2
"4832",2011,1,"Causes",5
"4833",2012,1,"Causes",1
"4834",2012,1,"Causes",2
"4835",2012,1,"Causes",7
"4836",2012,1,"Causes",12
"4837",2012,1,"Causes",4
"4838",2012,1,"Causes",7
"4839",2012,1,"Causes",6
"4840",2012,1,"Causes",1
"4841",2012,1,"Causes",9
"4842",2012,1,"Causes",1
"4843",2012,1,"Causes",1
"4844",2012,1,"Causes",1
"4845",2012,1,"Causes",6
"4846",2012,1,"Causes",6
"4847",2012,1,"Causes",6
"4848",2012,1,"Causes",1
"4849",2012,1,"Causes",2
"4850",2012,1,"Causes",5
"4851",2012,1,"Causes",1
"4852",2012,1,"Causes",1
"4853",2012,1,"Causes",3
"4854",2012,1,"Causes",4
"4855",2012,1,"Causes",6
"4856",2001,1,"Causes",1
"4857",2001,1,"Causes",12
"4858",2001,1,"Causes",1
"4859",2001,1,"Causes",5
"4860",2001,1,"Causes",3
"4861",2001,1,"Causes",2
"4862",2001,1,"Causes",5
"4863",2001,1,"Causes",2
"4864",2001,1,"Causes",1
"4865",2001,1,"Causes",3
"4866",2001,1,"Causes",2
"4867",2001,1,"Causes",21
"4868",2001,1,"Causes",61
"4869",2001,1,"Causes",41
"4870",2001,1,"Causes",143
"4871",2001,1,"Causes",18
"4872",2001,1,"Causes",2
"4873",2001,1,"Causes",32
"4874",2001,1,"Causes",2
"4875",2001,1,"Causes",20
"4876",2001,1,"Causes",1
"4877",2001,1,"Causes",17
"4878",2001,1,"Causes",25
"4879",2001,1,"Causes",1
"4880",2001,1,"Causes",67
"4881",2001,1,"Causes",1
"4882",2001,1,"Causes",7
"4883",2001,1,"Causes",29
"4884",2001,1,"Causes",12
"4885",2001,1,"Causes",98
"4886",2001,1,"Causes",24
"4887",2001,1,"Causes",21
"4888",2001,1,"Causes",4
"4889",2001,1,"Causes",20
"4890",2001,1,"Causes",384
"4891",2001,1,"Causes",184
"4892",2001,1,"Causes",16
"4893",2001,1,"Causes",8
"4894",2001,1,"Causes",3
"4895",2001,1,"Causes",3
"4896",2001,1,"Causes",2
"4897",2001,1,"Causes",6
"4898",2001,1,"Causes",24
"4899",2001,1,"Causes",10
"4900",2001,1,"Causes",2
"4901",2001,1,"Causes",80
"4902",2001,1,"Causes",70
"4903",2001,1,"Causes",19
"4904",2001,1,"Causes",14
"4905",2001,1,"Causes",26
"4906",2001,1,"Causes",105
"4907",2001,1,"Causes",16
"4908",2001,1,"Causes",5
"4909",2001,1,"Causes",19
"4910",2001,1,"Causes",4
"4911",2001,1,"Causes",36
"4912",2001,1,"Causes",5
"4913",2001,1,"Causes",1
"4914",2001,1,"Causes",1
"4915",2001,1,"Causes",3
"4916",2001,1,"Causes",57
"4917",2001,1,"Causes",7
"4918",2001,1,"Causes",1
"4919",2001,1,"Causes",4
"4920",2001,1,"Causes",43
"4921",2001,1,"Causes",2
"4922",2001,1,"Causes",59
"4923",2001,1,"Causes",1
"4924",2001,1,"Causes",24
"4925",2001,1,"Causes",10
"4926",2001,1,"Causes",9
"4927",2001,1,"Causes",20
"4928",2001,1,"Causes",6
"4929",2001,1,"Causes",3
"4930",2001,1,"Causes",7
"4931",2001,1,"Causes",3
"4932",2001,1,"Causes",26
"4933",2001,1,"Causes",1
"4934",2001,1,"Causes",3
"4935",2001,1,"Causes",1
"4936",2001,1,"Causes",3
"4937",2001,1,"Causes",2
"4938",2001,1,"Causes",1
"4939",2001,1,"Causes",17
"4940",2001,1,"Causes",50
"4941",2001,1,"Causes",33
"4942",2002,1,"Causes",1
"4943",2002,1,"Causes",5
"4944",2002,1,"Causes",16
"4945",2002,1,"Causes",1
"4946",2002,1,"Causes",1
"4947",2002,1,"Causes",7
"4948",2002,1,"Causes",4
"4949",2002,1,"Causes",4
"4950",2002,1,"Causes",8
"4951",2002,1,"Causes",291
"4952",2002,1,"Causes",78
"4953",2002,1,"Causes",33
"4954",2002,1,"Causes",25
"4955",2002,1,"Causes",5
"4956",2002,1,"Causes",2
"4957",2002,1,"Causes",5
"4958",2002,1,"Causes",1
"4959",2002,1,"Causes",23
"4960",2002,1,"Causes",19
"4961",2002,1,"Causes",33
"4962",2002,1,"Causes",3
"4963",2002,1,"Causes",21
"4964",2002,1,"Causes",50
"4965",2002,1,"Causes",1
"4966",2002,1,"Causes",44
"4967",2002,1,"Causes",19
"4968",2002,1,"Causes",9
"4969",2002,1,"Causes",7
"4970",2002,1,"Causes",3
"4971",2002,1,"Causes",174
"4972",2002,1,"Causes",2
"4973",2002,1,"Causes",88
"4974",2002,1,"Causes",2
"4975",2002,1,"Causes",28
"4976",2002,1,"Causes",28
"4977",2002,1,"Causes",1
"4978",2002,1,"Causes",130
"4979",2002,1,"Causes",6
"4980",2002,1,"Causes",1
"4981",2002,1,"Causes",4
"4982",2002,1,"Causes",6
"4983",2002,1,"Causes",7
"4984",2002,1,"Causes",5
"4985",2002,1,"Causes",2
"4986",2002,1,"Causes",20
"4987",2002,1,"Causes",9
"4988",2002,1,"Causes",1
"4989",2002,1,"Causes",84
"4990",2002,1,"Causes",17
"4991",2002,1,"Causes",8
"4992",2002,1,"Causes",78
"4993",2002,1,"Causes",8
"4994",2002,1,"Causes",2
"4995",2002,1,"Causes",24
"4996",2002,1,"Causes",6
"4997",2002,1,"Causes",28
"4998",2002,1,"Causes",9
"4999",2002,1,"Causes",30
"5000",2002,1,"Causes",76
"5001",2002,1,"Causes",62
"5002",2002,1,"Causes",56
"5003",2002,1,"Causes",3
"5004",2002,1,"Causes",4
"5005",2002,1,"Causes",4
"5006",2002,1,"Causes",4
"5007",2002,1,"Causes",5
"5008",2002,1,"Causes",1
"5009",2002,1,"Causes",2
"5010",2002,1,"Causes",15
"5011",2002,1,"Causes",1
"5012",2002,1,"Causes",30
"5013",2002,1,"Causes",11
"5014",2002,1,"Causes",3
"5015",2002,1,"Causes",60
"5016",2002,1,"Causes",1
"5017",2002,1,"Causes",1
"5018",2002,1,"Causes",17
"5019",2002,1,"Causes",40
"5020",2002,1,"Causes",28
"5021",2002,1,"Causes",2
"5022",2002,1,"Causes",1
"5023",2002,1,"Causes",1
"5024",2002,1,"Causes",12
"5025",2002,1,"Causes",1
"5026",2002,1,"Causes",33
"5027",2002,1,"Causes",1
"5028",2002,1,"Causes",5
"5029",2002,1,"Causes",2
"5030",2002,1,"Causes",2
"5031",2002,1,"Causes",1
"5032",2002,1,"Causes",16
"5033",2003,1,"Causes",3
"5034",2003,1,"Causes",1
"5035",2003,1,"Causes",11
"5036",2003,1,"Causes",2
"5037",2003,1,"Causes",2
"5038",2003,1,"Causes",1
"5039",2003,1,"Causes",9
"5040",2003,1,"Causes",1
"5041",2003,1,"Causes",1
"5042",2003,1,"Causes",1
"5043",2003,1,"Causes",11
"5044",2003,1,"Causes",1
"5045",2003,1,"Causes",9
"5046",2003,1,"Causes",8
"5047",2003,1,"Causes",23
"5048",2003,1,"Causes",10
"5049",2003,1,"Causes",14
"5050",2003,1,"Causes",7
"5051",2003,1,"Causes",68
"5052",2003,1,"Causes",9
"5053",2003,1,"Causes",29
"5054",2003,1,"Causes",1
"5055",2003,1,"Causes",11
"5056",2003,1,"Causes",4
"5057",2003,1,"Causes",28
"5058",2003,1,"Causes",219
"5059",2003,1,"Causes",90
"5060",2003,1,"Causes",1
"5061",2003,1,"Causes",82
"5062",2003,1,"Causes",11
"5063",2003,1,"Causes",63
"5064",2003,1,"Causes",4
"5065",2003,1,"Causes",167
"5066",2003,1,"Causes",11
"5067",2003,1,"Causes",3
"5068",2003,1,"Causes",2
"5069",2003,1,"Causes",3
"5070",2003,1,"Causes",4
"5071",2003,1,"Causes",9
"5072",2003,1,"Causes",5
"5073",2003,1,"Causes",124
"5074",2003,1,"Causes",90
"5075",2003,1,"Causes",8
"5076",2003,1,"Causes",11
"5077",2003,1,"Causes",5
"5078",2003,1,"Causes",6
"5079",2003,1,"Causes",96
"5080",2003,1,"Causes",48
"5081",2003,1,"Causes",22
"5082",2003,1,"Causes",17
"5083",2003,1,"Causes",13
"5084",2003,1,"Causes",3
"5085",2003,1,"Causes",17
"5086",2003,1,"Causes",82
"5087",2003,1,"Causes",6
"5088",2003,1,"Causes",5
"5089",2003,1,"Causes",2
"5090",2003,1,"Causes",3
"5091",2003,1,"Causes",5
"5092",2003,1,"Causes",7
"5093",2003,1,"Causes",23
"5094",2003,1,"Causes",9
"5095",2003,1,"Causes",4
"5096",2003,1,"Causes",1
"5097",2003,1,"Causes",61
"5098",2003,1,"Causes",1
"5099",2003,1,"Causes",14
"5100",2003,1,"Causes",4
"5101",2003,1,"Causes",1
"5102",2003,1,"Causes",3
"5103",2003,1,"Causes",2
"5104",2003,1,"Causes",1
"5105",2003,1,"Causes",13
"5106",2003,1,"Causes",53
"5107",2003,1,"Causes",6
"5108",2003,1,"Causes",51
"5109",2003,1,"Causes",1
"5110",2003,1,"Causes",1
"5111",2003,1,"Causes",12
"5112",2003,1,"Causes",52
"5113",2003,1,"Causes",20
"5114",2003,1,"Causes",11
"5115",2003,1,"Causes",4
"5116",2003,1,"Causes",6
"5117",2003,1,"Causes",3
"5118",2003,1,"Causes",1
"5119",2003,1,"Causes",2
"5120",2003,1,"Causes",2
"5121",2003,1,"Causes",2
"5122",2003,1,"Causes",40
"5123",2003,1,"Causes",1
"5124",2003,1,"Causes",2
"5125",2004,1,"Causes",15
"5126",2004,1,"Causes",3
"5127",2004,1,"Causes",5
"5128",2004,1,"Causes",2
"5129",2004,1,"Causes",2
"5130",2004,1,"Causes",2
"5131",2004,1,"Causes",12
"5132",2004,1,"Causes",37
"5133",2004,1,"Causes",24
"5134",2004,1,"Causes",25
"5135",2004,1,"Causes",140
"5136",2004,1,"Causes",3
"5137",2004,1,"Causes",24
"5138",2004,1,"Causes",6
"5139",2004,1,"Causes",33
"5140",2004,1,"Causes",8
"5141",2004,1,"Causes",250
"5142",2004,1,"Causes",1
"5143",2004,1,"Causes",57
"5144",2004,1,"Causes",65
"5145",2004,1,"Causes",12
"5146",2004,1,"Causes",1
"5147",2004,1,"Causes",15
"5148",2004,1,"Causes",102
"5149",2004,1,"Causes",15
"5150",2004,1,"Causes",8
"5151",2004,1,"Causes",34
"5152",2004,1,"Causes",55
"5153",2004,1,"Causes",15
"5154",2004,1,"Causes",145
"5155",2004,1,"Causes",2
"5156",2004,1,"Causes",22
"5157",2004,1,"Causes",13
"5158",2004,1,"Causes",20
"5159",2004,1,"Causes",2
"5160",2004,1,"Causes",1
"5161",2004,1,"Causes",12
"5162",2004,1,"Causes",6
"5163",2004,1,"Causes",89
"5164",2004,1,"Causes",7
"5165",2004,1,"Causes",5
"5166",2004,1,"Causes",8
"5167",2004,1,"Causes",79
"5168",2004,1,"Causes",19
"5169",2004,1,"Causes",5
"5170",2004,1,"Causes",79
"5171",2004,1,"Causes",45
"5172",2004,1,"Causes",8
"5173",2004,1,"Causes",4
"5174",2004,1,"Causes",1
"5175",2004,1,"Causes",17
"5176",2004,1,"Causes",72
"5177",2004,1,"Causes",1
"5178",2004,1,"Causes",8
"5179",2004,1,"Causes",6
"5180",2004,1,"Causes",1
"5181",2004,1,"Causes",2
"5182",2004,1,"Causes",39
"5183",2004,1,"Causes",3
"5184",2004,1,"Causes",1
"5185",2004,1,"Causes",4
"5186",2004,1,"Causes",13
"5187",2004,1,"Causes",5
"5188",2004,1,"Causes",24
"5189",2004,1,"Causes",2
"5190",2004,1,"Causes",1
"5191",2004,1,"Causes",3
"5192",2004,1,"Causes",1
"5193",2004,1,"Causes",67
"5194",2004,1,"Causes",1
"5195",2004,1,"Causes",3
"5196",2004,1,"Causes",3
"5197",2004,1,"Causes",29
"5198",2004,1,"Causes",1
"5199",2004,1,"Causes",2
"5200",2004,1,"Causes",5
"5201",2004,1,"Causes",1
"5202",2004,1,"Causes",1
"5203",2004,1,"Causes",12
"5204",2004,1,"Causes",14
"5205",2004,1,"Causes",1
"5206",2004,1,"Causes",40
"5207",2005,1,"Causes",3
"5208",2005,1,"Causes",3
"5209",2005,1,"Causes",10
"5210",2005,1,"Causes",5
"5211",2005,1,"Causes",2
"5212",2005,1,"Causes",6
"5213",2005,1,"Causes",1
"5214",2005,1,"Causes",3
"5215",2005,1,"Causes",5
"5216",2005,1,"Causes",145
"5217",2005,1,"Causes",17
"5218",2005,1,"Causes",30
"5219",2005,1,"Causes",1
"5220",2005,1,"Causes",14
"5221",2005,1,"Causes",22
"5222",2005,1,"Causes",9
"5223",2005,1,"Causes",2
"5224",2005,1,"Causes",1
"5225",2005,1,"Causes",10
"5226",2005,1,"Causes",27
"5227",2005,1,"Causes",10
"5228",2005,1,"Causes",15
"5229",2005,1,"Causes",83
"5230",2005,1,"Causes",2
"5231",2005,1,"Causes",47
"5232",2005,1,"Causes",207
"5233",2005,1,"Causes",112
"5234",2005,1,"Causes",13
"5235",2005,1,"Causes",8
"5236",2005,1,"Causes",2
"5237",2005,1,"Causes",15
"5238",2005,1,"Causes",54
"5239",2005,1,"Causes",118
"5240",2005,1,"Causes",25
"5241",2005,1,"Causes",11
"5242",2005,1,"Causes",7
"5243",2005,1,"Causes",82
"5244",2005,1,"Causes",79
"5245",2005,1,"Causes",6
"5246",2005,1,"Causes",7
"5247",2005,1,"Causes",78
"5248",2005,1,"Causes",1
"5249",2005,1,"Causes",1
"5250",2005,1,"Causes",9
"5251",2005,1,"Causes",2
"5252",2005,1,"Causes",9
"5253",2005,1,"Causes",26
"5254",2005,1,"Causes",3
"5255",2005,1,"Causes",15
"5256",2005,1,"Causes",23
"5257",2005,1,"Causes",85
"5258",2005,1,"Causes",12
"5259",2005,1,"Causes",1
"5260",2005,1,"Causes",1
"5261",2005,1,"Causes",24
"5262",2005,1,"Causes",3
"5263",2005,1,"Causes",74
"5264",2005,1,"Causes",5
"5265",2005,1,"Causes",3
"5266",2005,1,"Causes",1
"5267",2005,1,"Causes",22
"5268",2005,1,"Causes",7
"5269",2005,1,"Causes",6
"5270",2005,1,"Causes",47
"5271",2005,1,"Causes",5
"5272",2005,1,"Causes",1
"5273",2005,1,"Causes",1
"5274",2005,1,"Causes",1
"5275",2005,1,"Causes",51
"5276",2005,1,"Causes",7
"5277",2005,1,"Causes",1
"5278",2005,1,"Causes",2
"5279",2005,1,"Causes",1
"5280",2005,1,"Causes",12
"5281",2005,1,"Causes",15
"5282",2005,1,"Causes",28
"5283",2005,1,"Causes",2
"5284",2005,1,"Causes",1
"5285",2005,1,"Causes",1
"5286",2005,1,"Causes",43
"5287",2005,1,"Causes",14
"5288",2006,1,"Causes",2
"5289",2006,1,"Causes",7
"5290",2006,1,"Causes",1
"5291",2006,1,"Causes",4
"5292",2006,1,"Causes",1
"5293",2006,1,"Causes",1
"5294",2006,1,"Causes",3
"5295",2006,1,"Causes",8
"5296",2006,1,"Causes",1
"5297",2006,1,"Causes",31
"5298",2006,1,"Causes",18
"5299",2006,1,"Causes",29
"5300",2006,1,"Causes",8
"5301",2006,1,"Causes",3
"5302",2006,1,"Causes",13
"5303",2006,1,"Causes",219
"5304",2006,1,"Causes",4
"5305",2006,1,"Causes",65
"5306",2006,1,"Causes",89
"5307",2006,1,"Causes",68
"5308",2006,1,"Causes",2
"5309",2006,1,"Causes",2
"5310",2006,1,"Causes",1
"5311",2006,1,"Causes",3
"5312",2006,1,"Causes",5
"5313",2006,1,"Causes",21
"5314",2006,1,"Causes",11
"5315",2006,1,"Causes",22
"5316",2006,1,"Causes",205
"5317",2006,1,"Causes",2
"5318",2006,1,"Causes",84
"5319",2006,1,"Causes",6
"5320",2006,1,"Causes",14
"5321",2006,1,"Causes",24
"5322",2006,1,"Causes",57
"5323",2006,1,"Causes",4
"5324",2006,1,"Causes",6
"5325",2006,1,"Causes",3
"5326",2006,1,"Causes",13
"5327",2006,1,"Causes",81
"5328",2006,1,"Causes",2
"5329",2006,1,"Causes",1
"5330",2006,1,"Causes",130
"5331",2006,1,"Causes",11
"5332",2006,1,"Causes",1
"5333",2006,1,"Causes",4
"5334",2006,1,"Causes",18
"5335",2006,1,"Causes",14
"5336",2006,1,"Causes",1
"5337",2006,1,"Causes",12
"5338",2006,1,"Causes",10
"5339",2006,1,"Causes",9
"5340",2006,1,"Causes",4
"5341",2006,1,"Causes",6
"5342",2006,1,"Causes",5
"5343",2006,1,"Causes",123
"5344",2006,1,"Causes",75
"5345",2006,1,"Causes",16
"5346",2006,1,"Causes",1
"5347",2006,1,"Causes",5
"5348",2006,1,"Causes",4
"5349",2006,1,"Causes",21
"5350",2006,1,"Causes",1
"5351",2006,1,"Causes",6
"5352",2006,1,"Causes",4
"5353",2006,1,"Causes",70
"5354",2006,1,"Causes",58
"5355",2006,1,"Causes",5
"5356",2006,1,"Causes",4
"5357",2006,1,"Causes",1
"5358",2006,1,"Causes",1
"5359",2006,1,"Causes",53
"5360",2006,1,"Causes",3
"5361",2006,1,"Causes",2
"5362",2006,1,"Causes",2
"5363",2006,1,"Causes",39
"5364",2006,1,"Causes",2
"5365",2006,1,"Causes",43
"5366",2006,1,"Causes",14
"5367",2006,1,"Causes",1
"5368",2006,1,"Causes",29
"5369",2006,1,"Causes",1
"5370",2006,1,"Causes",21
"5371",2006,1,"Causes",4
"5372",2006,1,"Causes",3
"5373",2006,1,"Causes",6
"5374",2007,1,"Causes",1
"5375",2007,1,"Causes",12
"5376",2007,1,"Causes",4
"5377",2007,1,"Causes",1
"5378",2007,1,"Causes",5
"5379",2007,1,"Causes",7
"5380",2007,1,"Causes",2
"5381",2007,1,"Causes",3
"5382",2007,1,"Causes",28
"5383",2007,1,"Causes",251
"5384",2007,1,"Causes",4
"5385",2007,1,"Causes",115
"5386",2007,1,"Causes",9
"5387",2007,1,"Causes",4
"5388",2007,1,"Causes",79
"5389",2007,1,"Causes",16
"5390",2007,1,"Causes",2
"5391",2007,1,"Causes",1
"5392",2007,1,"Causes",10
"5393",2007,1,"Causes",24
"5394",2007,1,"Causes",84
"5395",2007,1,"Causes",35
"5396",2007,1,"Causes",19
"5397",2007,1,"Causes",11
"5398",2007,1,"Causes",16
"5399",2007,1,"Causes",9
"5400",2007,1,"Causes",201
"5401",2007,1,"Causes",54
"5402",2007,1,"Causes",39
"5403",2007,1,"Causes",1
"5404",2007,1,"Causes",32
"5405",2007,1,"Causes",1
"5406",2007,1,"Causes",6
"5407",2007,1,"Causes",23
"5408",2007,1,"Causes",6
"5409",2007,1,"Causes",1
"5410",2007,1,"Causes",4
"5411",2007,1,"Causes",167
"5412",2007,1,"Causes",100
"5413",2007,1,"Causes",124
"5414",2007,1,"Causes",11
"5415",2007,1,"Causes",17
"5416",2007,1,"Causes",3
"5417",2007,1,"Causes",54
"5418",2007,1,"Causes",8
"5419",2007,1,"Causes",6
"5420",2007,1,"Causes",3
"5421",2007,1,"Causes",91
"5422",2007,1,"Causes",7
"5423",2007,1,"Causes",22
"5424",2007,1,"Causes",1
"5425",2007,1,"Causes",13
"5426",2007,1,"Causes",11
"5427",2007,1,"Causes",9
"5428",2007,1,"Causes",78
"5429",2007,1,"Causes",1
"5430",2007,1,"Causes",4
"5431",2007,1,"Causes",2
"5432",2007,1,"Causes",62
"5433",2007,1,"Causes",55
"5434",2007,1,"Causes",9
"5435",2007,1,"Causes",1
"5436",2007,1,"Causes",4
"5437",2007,1,"Causes",4
"5438",2007,1,"Causes",1
"5439",2007,1,"Causes",3
"5440",2007,1,"Causes",8
"5441",2007,1,"Causes",1
"5442",2007,1,"Causes",1
"5443",2007,1,"Causes",47
"5444",2007,1,"Causes",3
"5445",2007,1,"Causes",24
"5446",2007,1,"Causes",1
"5447",2007,1,"Causes",2
"5448",2007,1,"Causes",2
"5449",2007,1,"Causes",29
"5450",2007,1,"Causes",6
"5451",2007,1,"Causes",61
"5452",2007,1,"Causes",2
"5453",2007,1,"Causes",1
"5454",2007,1,"Causes",15
"5455",2007,1,"Causes",14
"5456",2007,1,"Causes",1
"5457",2007,1,"Causes",28
"5458",2008,1,"Causes",6
"5459",2008,1,"Causes",3
"5460",2008,1,"Causes",1
"5461",2008,1,"Causes",13
